# energy dos
-1.503320000000000078e+01 0.000000000000000000e+00
-1.502720000000000056e+01 0.000000000000000000e+00
-1.502120000000000033e+01 0.000000000000000000e+00
-1.501520000000000010e+01 0.000000000000000000e+00
-1.500910000000000011e+01 0.000000000000000000e+00
-1.500309999999999988e+01 0.000000000000000000e+00
-1.499710000000000143e+01 0.000000000000000000e+00
-1.499110000000000120e+01 0.000000000000000000e+00
-1.498500000000000121e+01 0.000000000000000000e+00
-1.497900000000000098e+01 0.000000000000000000e+00
-1.497300000000000075e+01 0.000000000000000000e+00
-1.496700000000000053e+01 0.000000000000000000e+00
-1.496090000000000053e+01 0.000000000000000000e+00
-1.495490000000000030e+01 0.000000000000000000e+00
-1.494890000000000008e+01 0.000000000000000000e+00
-1.494289999999999985e+01 0.000000000000000000e+00
-1.493690000000000140e+01 0.000000000000000000e+00
-1.493080000000000140e+01 0.000000000000000000e+00
-1.492480000000000118e+01 0.000000000000000000e+00
-1.491880000000000095e+01 0.000000000000000000e+00
-1.491280000000000072e+01 0.000000000000000000e+00
-1.490670000000000073e+01 0.000000000000000000e+00
-1.490070000000000050e+01 0.000000000000000000e+00
-1.489470000000000027e+01 0.000000000000000000e+00
-1.488870000000000005e+01 0.000000000000000000e+00
-1.488260000000000005e+01 0.000000000000000000e+00
-1.487659999999999982e+01 0.000000000000000000e+00
-1.487060000000000137e+01 0.000000000000000000e+00
-1.486460000000000115e+01 0.000000000000000000e+00
-1.485850000000000115e+01 0.000000000000000000e+00
-1.485250000000000092e+01 0.000000000000000000e+00
-1.484650000000000070e+01 0.000000000000000000e+00
-1.484050000000000047e+01 0.000000000000000000e+00
-1.483450000000000024e+01 0.000000000000000000e+00
-1.482840000000000025e+01 0.000000000000000000e+00
-1.482240000000000002e+01 0.000000000000000000e+00
-1.481640000000000157e+01 0.000000000000000000e+00
-1.481040000000000134e+01 0.000000000000000000e+00
-1.480430000000000135e+01 0.000000000000000000e+00
-1.479830000000000112e+01 0.000000000000000000e+00
-1.479230000000000089e+01 0.000000000000000000e+00
-1.478630000000000067e+01 0.000000000000000000e+00
-1.478020000000000067e+01 0.000000000000000000e+00
-1.477420000000000044e+01 0.000000000000000000e+00
-1.476820000000000022e+01 0.000000000000000000e+00
-1.476219999999999999e+01 0.000000000000000000e+00
-1.475620000000000154e+01 0.000000000000000000e+00
-1.475010000000000154e+01 0.000000000000000000e+00
-1.474410000000000132e+01 0.000000000000000000e+00
-1.473810000000000109e+01 0.000000000000000000e+00
-1.473210000000000086e+01 0.000000000000000000e+00
-1.472600000000000087e+01 0.000000000000000000e+00
-1.472000000000000064e+01 0.000000000000000000e+00
-1.471400000000000041e+01 0.000000000000000000e+00
-1.470800000000000018e+01 0.000000000000000000e+00
-1.470190000000000019e+01 0.000000000000000000e+00
-1.469589999999999996e+01 0.000000000000000000e+00
-1.468990000000000151e+01 0.000000000000000000e+00
-1.468390000000000128e+01 0.000000000000000000e+00
-1.467780000000000129e+01 0.000000000000000000e+00
-1.467180000000000106e+01 0.000000000000000000e+00
-1.466580000000000084e+01 0.000000000000000000e+00
-1.465980000000000061e+01 0.000000000000000000e+00
-1.465380000000000038e+01 0.000000000000000000e+00
-1.464770000000000039e+01 0.000000000000000000e+00
-1.464170000000000016e+01 0.000000000000000000e+00
-1.463569999999999993e+01 0.000000000000000000e+00
-1.462970000000000148e+01 0.000000000000000000e+00
-1.462360000000000149e+01 0.000000000000000000e+00
-1.461760000000000126e+01 0.000000000000000000e+00
-1.461160000000000103e+01 0.000000000000000000e+00
-1.460560000000000080e+01 0.000000000000000000e+00
-1.459950000000000081e+01 0.000000000000000000e+00
-1.459350000000000058e+01 0.000000000000000000e+00
-1.458750000000000036e+01 0.000000000000000000e+00
-1.458150000000000013e+01 0.000000000000000000e+00
-1.457549999999999990e+01 0.000000000000000000e+00
-1.456939999999999991e+01 0.000000000000000000e+00
-1.456340000000000146e+01 0.000000000000000000e+00
-1.455740000000000123e+01 0.000000000000000000e+00
-1.455140000000000100e+01 0.000000000000000000e+00
-1.454530000000000101e+01 0.000000000000000000e+00
-1.453930000000000078e+01 0.000000000000000000e+00
-1.453330000000000055e+01 0.000000000000000000e+00
-1.452730000000000032e+01 0.000000000000000000e+00
-1.452120000000000033e+01 0.000000000000000000e+00
-1.451520000000000010e+01 0.000000000000000000e+00
-1.450919999999999987e+01 0.000000000000000000e+00
-1.450320000000000142e+01 0.000000000000000000e+00
-1.449710000000000143e+01 0.000000000000000000e+00
-1.449110000000000120e+01 0.000000000000000000e+00
-1.448510000000000097e+01 0.000000000000000000e+00
-1.447910000000000075e+01 0.000000000000000000e+00
-1.447310000000000052e+01 0.000000000000000000e+00
-1.446700000000000053e+01 0.000000000000000000e+00
-1.446100000000000030e+01 0.000000000000000000e+00
-1.445500000000000007e+01 0.000000000000000000e+00
-1.444899999999999984e+01 0.000000000000000000e+00
-1.444289999999999985e+01 0.000000000000000000e+00
-1.443690000000000140e+01 0.000000000000000000e+00
-1.443090000000000117e+01 0.000000000000000000e+00
-1.442490000000000094e+01 0.000000000000000000e+00
-1.441880000000000095e+01 0.000000000000000000e+00
-1.441280000000000072e+01 0.000000000000000000e+00
-1.440680000000000049e+01 0.000000000000000000e+00
-1.440080000000000027e+01 0.000000000000000000e+00
-1.439480000000000004e+01 0.000000000000000000e+00
-1.438870000000000005e+01 0.000000000000000000e+00
-1.438269999999999982e+01 0.000000000000000000e+00
-1.437670000000000137e+01 0.000000000000000000e+00
-1.437070000000000114e+01 0.000000000000000000e+00
-1.436460000000000115e+01 0.000000000000000000e+00
-1.435860000000000092e+01 0.000000000000000000e+00
-1.435260000000000069e+01 0.000000000000000000e+00
-1.434660000000000046e+01 0.000000000000000000e+00
-1.434050000000000047e+01 0.000000000000000000e+00
-1.433450000000000024e+01 0.000000000000000000e+00
-1.432850000000000001e+01 0.000000000000000000e+00
-1.432250000000000156e+01 0.000000000000000000e+00
-1.431640000000000157e+01 0.000000000000000000e+00
-1.431040000000000134e+01 0.000000000000000000e+00
-1.430440000000000111e+01 0.000000000000000000e+00
-1.429840000000000089e+01 0.000000000000000000e+00
-1.429240000000000066e+01 0.000000000000000000e+00
-1.428630000000000067e+01 0.000000000000000000e+00
-1.428030000000000044e+01 0.000000000000000000e+00
-1.427430000000000021e+01 0.000000000000000000e+00
-1.426829999999999998e+01 0.000000000000000000e+00
-1.426219999999999999e+01 0.000000000000000000e+00
-1.425620000000000154e+01 0.000000000000000000e+00
-1.425020000000000131e+01 0.000000000000000000e+00
-1.424420000000000108e+01 0.000000000000000000e+00
-1.423810000000000109e+01 0.000000000000000000e+00
-1.423210000000000086e+01 0.000000000000000000e+00
-1.422610000000000063e+01 0.000000000000000000e+00
-1.422010000000000041e+01 0.000000000000000000e+00
-1.421410000000000018e+01 0.000000000000000000e+00
-1.420800000000000018e+01 0.000000000000000000e+00
-1.420199999999999996e+01 0.000000000000000000e+00
-1.419600000000000151e+01 0.000000000000000000e+00
-1.419000000000000128e+01 0.000000000000000000e+00
-1.418390000000000128e+01 0.000000000000000000e+00
-1.417790000000000106e+01 0.000000000000000000e+00
-1.417190000000000083e+01 0.000000000000000000e+00
-1.416590000000000060e+01 0.000000000000000000e+00
-1.415980000000000061e+01 0.000000000000000000e+00
-1.415380000000000038e+01 0.000000000000000000e+00
-1.414780000000000015e+01 0.000000000000000000e+00
-1.414179999999999993e+01 0.000000000000000000e+00
-1.413569999999999993e+01 0.000000000000000000e+00
-1.412970000000000148e+01 0.000000000000000000e+00
-1.412370000000000125e+01 0.000000000000000000e+00
-1.411770000000000103e+01 0.000000000000000000e+00
-1.411170000000000080e+01 0.000000000000000000e+00
-1.410560000000000080e+01 0.000000000000000000e+00
-1.409960000000000058e+01 0.000000000000000000e+00
-1.409360000000000035e+01 0.000000000000000000e+00
-1.408760000000000012e+01 0.000000000000000000e+00
-1.408150000000000013e+01 0.000000000000000000e+00
-1.407549999999999990e+01 0.000000000000000000e+00
-1.406950000000000145e+01 0.000000000000000000e+00
-1.406350000000000122e+01 0.000000000000000000e+00
-1.405740000000000123e+01 0.000000000000000000e+00
-1.405140000000000100e+01 0.000000000000000000e+00
-1.404540000000000077e+01 0.000000000000000000e+00
-1.403940000000000055e+01 0.000000000000000000e+00
-1.403340000000000032e+01 0.000000000000000000e+00
-1.402730000000000032e+01 0.000000000000000000e+00
-1.402130000000000010e+01 0.000000000000000000e+00
-1.401529999999999987e+01 0.000000000000000000e+00
-1.400930000000000142e+01 0.000000000000000000e+00
-1.400320000000000142e+01 0.000000000000000000e+00
-1.399720000000000120e+01 0.000000000000000000e+00
-1.399120000000000097e+01 0.000000000000000000e+00
-1.398520000000000074e+01 0.000000000000000000e+00
-1.397910000000000075e+01 0.000000000000000000e+00
-1.397310000000000052e+01 0.000000000000000000e+00
-1.396710000000000029e+01 0.000000000000000000e+00
-1.396110000000000007e+01 0.000000000000000000e+00
-1.395500000000000007e+01 0.000000000000000000e+00
-1.394899999999999984e+01 0.000000000000000000e+00
-1.394300000000000139e+01 0.000000000000000000e+00
-1.393700000000000117e+01 0.000000000000000000e+00
-1.393100000000000094e+01 0.000000000000000000e+00
-1.392490000000000094e+01 0.000000000000000000e+00
-1.391890000000000072e+01 0.000000000000000000e+00
-1.391290000000000049e+01 0.000000000000000000e+00
-1.390690000000000026e+01 0.000000000000000000e+00
-1.390080000000000027e+01 0.000000000000000000e+00
-1.389480000000000004e+01 0.000000000000000000e+00
-1.388879999999999981e+01 0.000000000000000000e+00
-1.388280000000000136e+01 0.000000000000000000e+00
-1.387670000000000137e+01 0.000000000000000000e+00
-1.387070000000000114e+01 0.000000000000000000e+00
-1.386470000000000091e+01 0.000000000000000000e+00
-1.385870000000000068e+01 0.000000000000000000e+00
-1.385270000000000046e+01 0.000000000000000000e+00
-1.384660000000000046e+01 0.000000000000000000e+00
-1.384060000000000024e+01 0.000000000000000000e+00
-1.383460000000000001e+01 0.000000000000000000e+00
-1.382860000000000156e+01 0.000000000000000000e+00
-1.382250000000000156e+01 0.000000000000000000e+00
-1.381650000000000134e+01 0.000000000000000000e+00
-1.381050000000000111e+01 0.000000000000000000e+00
-1.380450000000000088e+01 0.000000000000000000e+00
-1.379840000000000089e+01 0.000000000000000000e+00
-1.379240000000000066e+01 0.000000000000000000e+00
-1.378640000000000043e+01 0.000000000000000000e+00
-1.378040000000000020e+01 0.000000000000000000e+00
-1.377439999999999998e+01 0.000000000000000000e+00
-1.376829999999999998e+01 0.000000000000000000e+00
-1.376230000000000153e+01 0.000000000000000000e+00
-1.375630000000000130e+01 0.000000000000000000e+00
-1.375030000000000108e+01 0.000000000000000000e+00
-1.374420000000000108e+01 0.000000000000000000e+00
-1.373820000000000086e+01 0.000000000000000000e+00
-1.373220000000000063e+01 0.000000000000000000e+00
-1.372620000000000040e+01 0.000000000000000000e+00
-1.372010000000000041e+01 0.000000000000000000e+00
-1.371410000000000018e+01 0.000000000000000000e+00
-1.370809999999999995e+01 0.000000000000000000e+00
-1.370210000000000150e+01 0.000000000000000000e+00
-1.369600000000000151e+01 0.000000000000000000e+00
-1.369000000000000128e+01 0.000000000000000000e+00
-1.368400000000000105e+01 0.000000000000000000e+00
-1.367800000000000082e+01 0.000000000000000000e+00
-1.367200000000000060e+01 0.000000000000000000e+00
-1.366590000000000060e+01 0.000000000000000000e+00
-1.365990000000000038e+01 0.000000000000000000e+00
-1.365390000000000015e+01 0.000000000000000000e+00
-1.364789999999999992e+01 0.000000000000000000e+00
-1.364179999999999993e+01 0.000000000000000000e+00
-1.363580000000000148e+01 0.000000000000000000e+00
-1.362980000000000125e+01 0.000000000000000000e+00
-1.362380000000000102e+01 0.000000000000000000e+00
-1.361770000000000103e+01 0.000000000000000000e+00
-1.361170000000000080e+01 0.000000000000000000e+00
-1.360570000000000057e+01 0.000000000000000000e+00
-1.359970000000000034e+01 0.000000000000000000e+00
-1.359370000000000012e+01 0.000000000000000000e+00
-1.358760000000000012e+01 0.000000000000000000e+00
-1.358159999999999989e+01 0.000000000000000000e+00
-1.357560000000000144e+01 0.000000000000000000e+00
-1.356960000000000122e+01 0.000000000000000000e+00
-1.356350000000000122e+01 0.000000000000000000e+00
-1.355750000000000099e+01 0.000000000000000000e+00
-1.355150000000000077e+01 0.000000000000000000e+00
-1.354550000000000054e+01 0.000000000000000000e+00
-1.353940000000000055e+01 0.000000000000000000e+00
-1.353340000000000032e+01 0.000000000000000000e+00
-1.352740000000000009e+01 0.000000000000000000e+00
-1.352139999999999986e+01 0.000000000000000000e+00
-1.351529999999999987e+01 0.000000000000000000e+00
-1.350930000000000142e+01 0.000000000000000000e+00
-1.350330000000000119e+01 0.000000000000000000e+00
-1.349730000000000096e+01 0.000000000000000000e+00
-1.349130000000000074e+01 0.000000000000000000e+00
-1.348520000000000074e+01 0.000000000000000000e+00
-1.347920000000000051e+01 0.000000000000000000e+00
-1.347320000000000029e+01 0.000000000000000000e+00
-1.346720000000000006e+01 0.000000000000000000e+00
-1.346110000000000007e+01 0.000000000000000000e+00
-1.345509999999999984e+01 0.000000000000000000e+00
-1.344910000000000139e+01 0.000000000000000000e+00
-1.344310000000000116e+01 0.000000000000000000e+00
-1.343700000000000117e+01 0.000000000000000000e+00
-1.343100000000000094e+01 0.000000000000000000e+00
-1.342500000000000071e+01 0.000000000000000000e+00
-1.341900000000000048e+01 0.000000000000000000e+00
-1.341300000000000026e+01 0.000000000000000000e+00
-1.340690000000000026e+01 0.000000000000000000e+00
-1.340090000000000003e+01 0.000000000000000000e+00
-1.339490000000000158e+01 0.000000000000000000e+00
-1.338890000000000136e+01 0.000000000000000000e+00
-1.338280000000000136e+01 0.000000000000000000e+00
-1.337680000000000113e+01 0.000000000000000000e+00
-1.337080000000000091e+01 0.000000000000000000e+00
-1.336480000000000068e+01 0.000000000000000000e+00
-1.335870000000000068e+01 0.000000000000000000e+00
-1.335270000000000046e+01 0.000000000000000000e+00
-1.334670000000000023e+01 0.000000000000000000e+00
-1.334070000000000000e+01 0.000000000000000000e+00
-1.333460000000000001e+01 0.000000000000000000e+00
-1.332860000000000156e+01 0.000000000000000000e+00
-1.332260000000000133e+01 0.000000000000000000e+00
-1.331660000000000110e+01 0.000000000000000000e+00
-1.331060000000000088e+01 0.000000000000000000e+00
-1.330450000000000088e+01 0.000000000000000000e+00
-1.329850000000000065e+01 0.000000000000000000e+00
-1.329250000000000043e+01 0.000000000000000000e+00
-1.328650000000000020e+01 0.000000000000000000e+00
-1.328040000000000020e+01 0.000000000000000000e+00
-1.327439999999999998e+01 0.000000000000000000e+00
-1.326840000000000153e+01 0.000000000000000000e+00
-1.326240000000000130e+01 0.000000000000000000e+00
-1.325630000000000130e+01 0.000000000000000000e+00
-1.325030000000000108e+01 0.000000000000000000e+00
-1.324430000000000085e+01 0.000000000000000000e+00
-1.323830000000000062e+01 0.000000000000000000e+00
-1.323230000000000040e+01 0.000000000000000000e+00
-1.322620000000000040e+01 0.000000000000000000e+00
-1.322020000000000017e+01 0.000000000000000000e+00
-1.321419999999999995e+01 0.000000000000000000e+00
-1.320820000000000149e+01 0.000000000000000000e+00
-1.320210000000000150e+01 0.000000000000000000e+00
-1.319610000000000127e+01 0.000000000000000000e+00
-1.319010000000000105e+01 0.000000000000000000e+00
-1.318410000000000082e+01 0.000000000000000000e+00
-1.317800000000000082e+01 0.000000000000000000e+00
-1.317200000000000060e+01 0.000000000000000000e+00
-1.316600000000000037e+01 0.000000000000000000e+00
-1.316000000000000014e+01 0.000000000000000000e+00
-1.315390000000000015e+01 0.000000000000000000e+00
-1.314789999999999992e+01 0.000000000000000000e+00
-1.314190000000000147e+01 0.000000000000000000e+00
-1.313590000000000124e+01 1.000000000000000048e-04
-1.312990000000000101e+01 2.000000000000000096e-04
-1.312380000000000102e+01 2.999999999999999737e-04
-1.311780000000000079e+01 6.999999999999999929e-04
-1.311180000000000057e+01 1.399999999999999986e-03
-1.310580000000000034e+01 2.799999999999999972e-03
-1.309970000000000034e+01 5.400000000000000286e-03
-1.309370000000000012e+01 1.000000000000000021e-02
-1.308769999999999989e+01 1.799999999999999864e-02
-1.308170000000000144e+01 3.180000000000000188e-02
-1.307560000000000144e+01 5.480000000000000149e-02
-1.306960000000000122e+01 9.189999999999999558e-02
-1.306360000000000099e+01 1.502999999999999892e-01
-1.305760000000000076e+01 2.399000000000000021e-01
-1.305160000000000053e+01 3.736999999999999766e-01
-1.304550000000000054e+01 5.683000000000000274e-01
-1.303950000000000031e+01 8.437999999999999945e-01
-1.303350000000000009e+01 1.223700000000000010e+00
-1.302749999999999986e+01 1.733700000000000019e+00
-1.302139999999999986e+01 2.399999999999999911e+00
-1.301540000000000141e+01 3.246999999999999886e+00
-1.300940000000000119e+01 4.293599999999999639e+00
-1.300340000000000096e+01 5.550099999999999589e+00
-1.299730000000000096e+01 7.013300000000000090e+00
-1.299130000000000074e+01 8.663700000000000401e+00
-1.298530000000000051e+01 1.046250000000000036e+01
-1.297930000000000028e+01 1.235050000000000026e+01
-1.297320000000000029e+01 1.424959999999999916e+01
-1.296720000000000006e+01 1.606690000000000040e+01
-1.296119999999999983e+01 1.770080000000000098e+01
-1.295520000000000138e+01 1.905030000000000001e+01
-1.294920000000000115e+01 2.002449999999999974e+01
-1.294310000000000116e+01 2.055260000000000176e+01
-1.293710000000000093e+01 2.059250000000000114e+01
-1.293110000000000070e+01 2.013629999999999853e+01
-1.292510000000000048e+01 1.921180000000000021e+01
-1.291900000000000048e+01 1.787959999999999994e+01
-1.291300000000000026e+01 1.622729999999999961e+01
-1.290700000000000003e+01 1.435890000000000022e+01
-1.290100000000000158e+01 1.238470000000000049e+01
-1.289490000000000158e+01 1.040970000000000084e+01
-1.288890000000000136e+01 8.524900000000000588e+00
-1.288290000000000113e+01 6.800600000000000200e+00
-1.287690000000000090e+01 5.283599999999999852e+00
-1.287090000000000067e+01 3.997300000000000075e+00
-1.286480000000000068e+01 2.944199999999999928e+00
-1.285880000000000045e+01 2.111000000000000210e+00
-1.285280000000000022e+01 1.473100000000000076e+00
-1.284680000000000000e+01 1.000399999999999956e+00
-1.284070000000000000e+01 6.611000000000000210e-01
-1.283470000000000155e+01 4.249999999999999889e-01
-1.282870000000000132e+01 2.657999999999999807e-01
-1.282270000000000110e+01 1.617000000000000104e-01
-1.281660000000000110e+01 9.569999999999999341e-02
-1.281060000000000088e+01 5.510000000000000314e-02
-1.280460000000000065e+01 3.080000000000000099e-02
-1.279860000000000042e+01 1.679999999999999896e-02
-1.279250000000000043e+01 8.899999999999999925e-03
-1.278650000000000020e+01 4.599999999999999922e-03
-1.278049999999999997e+01 2.299999999999999961e-03
-1.277450000000000152e+01 1.100000000000000066e-03
-1.276850000000000129e+01 5.000000000000000104e-04
-1.276240000000000130e+01 2.000000000000000096e-04
-1.275640000000000107e+01 1.000000000000000048e-04
-1.275040000000000084e+01 0.000000000000000000e+00
-1.274440000000000062e+01 0.000000000000000000e+00
-1.273830000000000062e+01 0.000000000000000000e+00
-1.273230000000000040e+01 0.000000000000000000e+00
-1.272630000000000017e+01 0.000000000000000000e+00
-1.272029999999999994e+01 0.000000000000000000e+00
-1.271419999999999995e+01 0.000000000000000000e+00
-1.270820000000000149e+01 0.000000000000000000e+00
-1.270220000000000127e+01 0.000000000000000000e+00
-1.269620000000000104e+01 0.000000000000000000e+00
-1.269020000000000081e+01 0.000000000000000000e+00
-1.268410000000000082e+01 0.000000000000000000e+00
-1.267810000000000059e+01 0.000000000000000000e+00
-1.267210000000000036e+01 0.000000000000000000e+00
-1.266610000000000014e+01 0.000000000000000000e+00
-1.266000000000000014e+01 0.000000000000000000e+00
-1.265399999999999991e+01 0.000000000000000000e+00
-1.264800000000000146e+01 0.000000000000000000e+00
-1.264200000000000124e+01 0.000000000000000000e+00
-1.263590000000000124e+01 0.000000000000000000e+00
-1.262990000000000101e+01 0.000000000000000000e+00
-1.262390000000000079e+01 0.000000000000000000e+00
-1.261790000000000056e+01 0.000000000000000000e+00
-1.261180000000000057e+01 0.000000000000000000e+00
-1.260580000000000034e+01 0.000000000000000000e+00
-1.259980000000000011e+01 0.000000000000000000e+00
-1.259379999999999988e+01 0.000000000000000000e+00
-1.258780000000000143e+01 0.000000000000000000e+00
-1.258170000000000144e+01 0.000000000000000000e+00
-1.257570000000000121e+01 0.000000000000000000e+00
-1.256970000000000098e+01 0.000000000000000000e+00
-1.256370000000000076e+01 0.000000000000000000e+00
-1.255760000000000076e+01 0.000000000000000000e+00
-1.255160000000000053e+01 0.000000000000000000e+00
-1.254560000000000031e+01 0.000000000000000000e+00
-1.253960000000000008e+01 0.000000000000000000e+00
-1.253350000000000009e+01 0.000000000000000000e+00
-1.252749999999999986e+01 0.000000000000000000e+00
-1.252150000000000141e+01 0.000000000000000000e+00
-1.251550000000000118e+01 0.000000000000000000e+00
-1.250950000000000095e+01 0.000000000000000000e+00
-1.250340000000000096e+01 0.000000000000000000e+00
-1.249740000000000073e+01 0.000000000000000000e+00
-1.249140000000000050e+01 0.000000000000000000e+00
-1.248540000000000028e+01 0.000000000000000000e+00
-1.247930000000000028e+01 0.000000000000000000e+00
-1.247330000000000005e+01 0.000000000000000000e+00
-1.246729999999999983e+01 0.000000000000000000e+00
-1.246130000000000138e+01 0.000000000000000000e+00
-1.245520000000000138e+01 0.000000000000000000e+00
-1.244920000000000115e+01 0.000000000000000000e+00
-1.244320000000000093e+01 0.000000000000000000e+00
-1.243720000000000070e+01 0.000000000000000000e+00
-1.243110000000000070e+01 0.000000000000000000e+00
-1.242510000000000048e+01 0.000000000000000000e+00
-1.241910000000000025e+01 0.000000000000000000e+00
-1.241310000000000002e+01 0.000000000000000000e+00
-1.240710000000000157e+01 0.000000000000000000e+00
-1.240100000000000158e+01 0.000000000000000000e+00
-1.239500000000000135e+01 0.000000000000000000e+00
-1.238900000000000112e+01 0.000000000000000000e+00
-1.238300000000000090e+01 0.000000000000000000e+00
-1.237690000000000090e+01 0.000000000000000000e+00
-1.237090000000000067e+01 0.000000000000000000e+00
-1.236490000000000045e+01 0.000000000000000000e+00
-1.235890000000000022e+01 0.000000000000000000e+00
-1.235280000000000022e+01 0.000000000000000000e+00
-1.234680000000000000e+01 0.000000000000000000e+00
-1.234080000000000155e+01 0.000000000000000000e+00
-1.233480000000000132e+01 0.000000000000000000e+00
-1.232880000000000109e+01 0.000000000000000000e+00
-1.232270000000000110e+01 0.000000000000000000e+00
-1.231670000000000087e+01 1.000000000000000048e-04
-1.231070000000000064e+01 2.000000000000000096e-04
-1.230470000000000041e+01 2.999999999999999737e-04
-1.229860000000000042e+01 5.999999999999999474e-04
-1.229260000000000019e+01 1.199999999999999895e-03
-1.228659999999999997e+01 2.200000000000000133e-03
-1.228060000000000151e+01 4.000000000000000083e-03
-1.227450000000000152e+01 7.100000000000000408e-03
-1.226850000000000129e+01 1.220000000000000077e-02
-1.226250000000000107e+01 2.029999999999999860e-02
-1.225650000000000084e+01 3.300000000000000155e-02
-1.225040000000000084e+01 5.210000000000000048e-02
-1.224440000000000062e+01 8.010000000000000453e-02
-1.223840000000000039e+01 1.197000000000000008e-01
-1.223240000000000016e+01 1.741000000000000048e-01
-1.222639999999999993e+01 2.466000000000000136e-01
-1.222029999999999994e+01 3.400000000000000244e-01
-1.221430000000000149e+01 4.565000000000000169e-01
-1.220830000000000126e+01 5.971999999999999531e-01
-1.220230000000000103e+01 7.613999999999999657e-01
-1.219620000000000104e+01 9.465000000000000080e-01
-1.219020000000000081e+01 1.147599999999999953e+00
-1.218420000000000059e+01 1.358100000000000085e+00
-1.217820000000000036e+01 1.569499999999999895e+00
-1.217210000000000036e+01 1.772799999999999931e+00
-1.216610000000000014e+01 1.958800000000000097e+00
-1.216009999999999991e+01 2.119499999999999940e+00
-1.215410000000000146e+01 2.248400000000000176e+00
-1.214810000000000123e+01 2.341800000000000104e+00
-1.214200000000000124e+01 2.398499999999999854e+00
-1.213600000000000101e+01 2.420100000000000140e+00
-1.213000000000000078e+01 2.410600000000000076e+00
-1.212400000000000055e+01 2.375399999999999956e+00
-1.211790000000000056e+01 2.321299999999999919e+00
-1.211190000000000033e+01 2.254999999999999893e+00
-1.210590000000000011e+01 2.183100000000000041e+00
-1.209989999999999988e+01 2.111200000000000188e+00
-1.209379999999999988e+01 2.044299999999999784e+00
-1.208780000000000143e+01 1.986099999999999977e+00
-1.208180000000000121e+01 1.939699999999999980e+00
-1.207580000000000098e+01 1.907699999999999951e+00
-1.206970000000000098e+01 1.892400000000000082e+00
-1.206370000000000076e+01 1.896099999999999897e+00
-1.205770000000000053e+01 1.921200000000000019e+00
-1.205170000000000030e+01 1.970499999999999918e+00
-1.204570000000000007e+01 2.046800000000000175e+00
-1.203960000000000008e+01 2.152699999999999836e+00
-1.203359999999999985e+01 2.290399999999999991e+00
-1.202760000000000140e+01 2.460999999999999854e+00
-1.202160000000000117e+01 2.664299999999999891e+00
-1.201550000000000118e+01 2.898099999999999898e+00
-1.200950000000000095e+01 3.158399999999999874e+00
-1.200350000000000072e+01 3.439200000000000035e+00
-1.199750000000000050e+01 3.733000000000000096e+00
-1.199140000000000050e+01 4.030899999999999928e+00
-1.198540000000000028e+01 4.323699999999999655e+00
-1.197940000000000005e+01 4.602500000000000036e+00
-1.197339999999999982e+01 4.859200000000000408e+00
-1.196740000000000137e+01 5.087200000000000166e+00
-1.196130000000000138e+01 5.281699999999999839e+00
-1.195530000000000115e+01 5.440000000000000391e+00
-1.194930000000000092e+01 5.561300000000000132e+00
-1.194330000000000069e+01 5.647100000000000009e+00
-1.193720000000000070e+01 5.700599999999999667e+00
-1.193120000000000047e+01 5.727100000000000080e+00
-1.192520000000000024e+01 5.733799999999999564e+00
-1.191920000000000002e+01 5.729599999999999582e+00
-1.191310000000000002e+01 5.724700000000000344e+00
-1.190710000000000157e+01 5.730500000000000149e+00
-1.190110000000000134e+01 5.758600000000000385e+00
-1.189510000000000112e+01 5.819700000000000095e+00
-1.188900000000000112e+01 5.923300000000000232e+00
-1.188300000000000090e+01 6.076399999999999579e+00
-1.187700000000000067e+01 6.282399999999999984e+00
-1.187100000000000044e+01 6.541299999999999670e+00
-1.186500000000000021e+01 6.848600000000000243e+00
-1.185890000000000022e+01 7.196100000000000385e+00
-1.185289999999999999e+01 7.572300000000000253e+00
-1.184690000000000154e+01 7.962900000000000311e+00
-1.184090000000000131e+01 8.352299999999999613e+00
-1.183480000000000132e+01 8.724600000000000577e+00
-1.182880000000000109e+01 9.065400000000000347e+00
-1.182280000000000086e+01 9.362800000000000011e+00
-1.181680000000000064e+01 9.608900000000000219e+00
-1.181070000000000064e+01 9.801000000000000156e+00
-1.180470000000000041e+01 9.942000000000000171e+00
-1.179870000000000019e+01 1.004059999999999953e+01
-1.179269999999999996e+01 1.011079999999999934e+01
-1.178670000000000151e+01 1.017070000000000007e+01
-1.178060000000000151e+01 1.024009999999999998e+01
-1.177460000000000129e+01 1.033849999999999980e+01
-1.176860000000000106e+01 1.048150000000000048e+01
-1.176260000000000083e+01 1.067880000000000074e+01
-1.175650000000000084e+01 1.093110000000000070e+01
-1.175050000000000061e+01 1.122940000000000005e+01
-1.174450000000000038e+01 1.155439999999999934e+01
-1.173850000000000016e+01 1.187800000000000011e+01
-1.173240000000000016e+01 1.216580000000000084e+01
-1.172639999999999993e+01 1.238049999999999962e+01
-1.172040000000000148e+01 1.248659999999999926e+01
-1.171440000000000126e+01 1.245410000000000039e+01
-1.170830000000000126e+01 1.226270000000000060e+01
-1.170230000000000103e+01 1.190380000000000038e+01
-1.169630000000000081e+01 1.138189999999999991e+01
-1.169030000000000058e+01 1.071400000000000041e+01
-1.168430000000000035e+01 9.927599999999999980e+00
-1.167820000000000036e+01 9.057800000000000296e+00
-1.167220000000000013e+01 8.143200000000000216e+00
